respondent_id,xyz_vaccine,seasonal_vaccine
26828,0.1544061,0.53996366
26829,0.579824,0.8885543
26830,0.07034773,0.8492607
26831,0.18909746,0.913185
26832,0.10029123,0.82351315
26833,0.014224519,0.61749065
26834,0.28996533,0.5431715
26835,0.62554294,0.9117843
26836,0.107954726,0.6103293
26837,0.06609293,0.03498871
26838,0.10197794,0.4125615
26839,0.15537314,0.48373896
26840,0.071563266,0.115489036
26841,0.55283034,0.7801083
26842,0.061125476,0.13349131
26843,0.059445646,0.047953356
26844,0.06097007,0.41103798
26845,0.054628007,0.7030069
26846,0.09427358,0.85928893
26847,0.30335057,0.119545564
26848,0.051284388,0.76536417
26849,0.36456347,0.6129732
26850,0.5550914,0.46922472
26851,0.0260228,0.055784296
26852,0.023345752,0.049041472
26853,0.5571689,0.37538445
26854,0.020504164,0.093147956
26855,0.58021796,0.86096585
26856,0.14460309,0.039020114
26857,0.4546247,0.122617394
26858,0.122591406,0.71186155
26859,0.059766963,0.09186021
26860,0.12649858,0.086799644
26861,0.08541827,0.07509937
26862,0.060198534,0.27017134
26863,0.14843962,0.54592866
26864,0.47858253,0.34805763
26865,0.013308037,0.035864312
26866,0.1635417,0.5688069
26867,0.10202203,0.17042586
26868,0.86116505,0.90117306
26869,0.07387269,0.28703237
26870,0.71602136,0.91723746
26871,0.0563082,0.070673764
26872,0.06534453,0.24450156
26873,0.1524664,0.732316
26874,0.07346291,0.11737062
26875,0.61058867,0.90347826
26876,0.06813087,0.0631271
26877,0.036202624,0.09621077
26878,0.16560738,0.26070717
26879,0.024196079,0.051748745
26880,0.090538874,0.14007063
26881,0.031130582,0.08747427
26882,0.016777348,0.05063834
26883,0.070477866,0.19073294
26884,0.15448932,0.19686875
26885,0.23589662,0.78387815
26886,0.16509219,0.8700095
26887,0.61681235,0.88320726
26888,0.92489725,0.9715741
26889,0.050092597,0.11403381
26890,0.13783976,0.3393766
26891,0.45751655,0.7167715
26892,0.08978697,0.7595408
26893,0.025109595,0.08917173
26894,0.13443467,0.19209006
26895,0.060335953,0.84349895
26896,0.033530604,0.05594085
26897,0.03960505,0.45183685
26898,0.14670043,0.5940079
26899,0.030715974,0.06666907
26900,0.07556244,0.19950956
26901,0.01189289,0.35701793
26902,0.31621116,0.943078
26903,0.1452686,0.064264044
26904,0.048021387,0.3600514
26905,0.44012484,0.9235344
26906,0.04680366,0.32135922
26907,0.007767552,0.51425505
26908,0.12805912,0.833795
26909,0.045904048,0.10250843
26910,0.19204834,0.28154275
26911,0.05314266,0.082448386
26912,0.40734923,0.86208797
26913,0.7396512,0.77755284
26914,0.050356124,0.17976001
26915,0.20347571,0.64066297
26916,0.046564274,0.3291702
26917,0.010780214,0.060178433
26918,0.92378145,0.9596384
26919,0.23308888,0.5301932
26920,0.02309949,0.08679862
26921,0.07407415,0.9114961
26922,0.050672438,0.8256373
26923,0.12236657,0.45664868
26924,0.83476335,0.9533512
26925,0.111627445,0.7894973
26926,0.339027,0.46003065
26927,0.4156559,0.6855211
26928,0.0734279,0.55523515
26929,0.078383386,0.27393097
26930,0.7181534,0.88371986
26931,0.08823054,0.3279213
26932,0.068116866,0.9099375
26933,0.051170986,0.64335614
26934,0.5929384,0.71616375
26935,0.13381234,0.506199
26936,0.2820685,0.19389811
26937,0.35013053,0.81811225
26938,0.076365545,0.054742754
26939,0.07064396,0.07784962
26940,0.10814793,0.1812571
26941,0.066155925,0.36809868
26942,0.5706779,0.75628996
26943,0.15097472,0.66659576
26944,0.088132486,0.1685435
26945,0.09701353,0.5889735
26946,0.1340671,0.7683094
26947,0.15199158,0.6255388
26948,0.01752107,0.05221874
26949,0.023545181,0.06865654
26950,0.08541834,0.48016503
26951,0.060332473,0.22854376
26952,0.756558,0.9192421
26953,0.7702693,0.94935316
26954,0.028055212,0.09242773
26955,0.15349394,0.73858553
26956,0.12484306,0.22102475
26957,0.02381509,0.9492688
26958,0.24458465,0.8251118
26959,0.036200237,0.18866408
26960,0.03095874,0.06757353
26961,0.28504595,0.54060054
26962,0.15830834,0.9025621
26963,0.15352601,0.27885345
26964,0.05835234,0.17593832
26965,0.8836154,0.94645214
26966,0.037334874,0.048905022
26967,0.1413575,0.53034306
26968,0.04738057,0.86908424
26969,0.026398256,0.18619578
26970,0.62983656,0.450613
26971,0.05216833,0.16009526
26972,0.019414332,0.03600722
26973,0.04371051,0.1332266
26974,0.117910944,0.28327358
26975,0.074103884,0.66413873
26976,0.8665774,0.5945373
26977,0.07709457,0.36517203
26978,0.020380383,0.8620366
26979,0.54825985,0.88837874
26980,0.05027547,0.09455226
26981,0.09291679,0.42658514
26982,0.75046134,0.90605974
26983,0.15262824,0.5798953
26984,0.058502074,0.1350185
26985,0.033189606,0.0861636
26986,0.08105906,0.281779
26987,0.05635963,0.17040357
26988,0.034591082,0.06863394
26989,0.3871374,0.87712556
26990,0.017179502,0.082786754
26991,0.1990666,0.46714464
26992,0.32152674,0.44774565
26993,0.10698159,0.84250116
26994,0.16920689,0.3367864
26995,0.14614965,0.36738738
26996,0.365637,0.37554055
26997,0.030342117,0.067055844
26998,0.04265121,0.04675367
26999,0.32453695,0.5949958
27000,0.11496946,0.30840743
27001,0.0830856,0.8559948
27002,0.0153086195,0.3831839
27003,0.015407464,0.044468183
27004,0.103320785,0.22917126
27005,0.63731116,0.9201462
27006,0.79492986,0.9042039
27007,0.037700515,0.046025895
27008,0.07889849,0.052339416
27009,0.09168286,0.25320503
27010,0.043790307,0.11366217
27011,0.101662606,0.13100733
27012,0.15912838,0.506222
27013,0.10818097,0.363237
27014,0.03342393,0.16717556
27015,0.10079991,0.17947829
27016,0.13342075,0.27219787
27017,0.41232514,0.79769206
27018,0.05728374,0.18002355
27019,0.85246617,0.96235687
27020,0.17719035,0.18926592
27021,0.09229149,0.7601027
27022,0.1535812,0.17598175
27023,0.11170351,0.1511264
27024,0.14840254,0.40736657
27025,0.10431678,0.08308799
27026,0.050551824,0.47095436
27027,0.12646483,0.8330843
27028,0.3347371,0.8359472
27029,0.14354515,0.43438703
27030,0.14961042,0.12149324
27031,0.37336758,0.8583823
27032,0.27473608,0.58955747
27033,0.34183612,0.6929673
27034,0.018998204,0.5864075
27035,0.18871619,0.44147557
27036,0.17861767,0.79469657
27037,0.40213567,0.7069233
27038,0.02268375,0.04812432
27039,0.83450454,0.93430597
27040,0.24345681,0.30867058
27041,0.14430125,0.6785881
27042,0.06342879,0.63705385
27043,0.3773403,0.74726397
27044,0.019138582,0.052527666
27045,0.10342704,0.54750687
27046,0.035651926,0.110375576
27047,0.5316094,0.55085915
27048,0.20901616,0.47346124
27049,0.40452972,0.9305557
27050,0.05520446,0.60710335
27051,0.10158632,0.27316624
27052,0.094374605,0.1864504
27053,0.8627935,0.9468228
27054,0.04202633,0.067211635
27055,0.07362384,0.87325364
27056,0.05321023,0.08178295
27057,0.020534333,0.032974474
27058,0.8531844,0.9158537
27059,0.045848917,0.11672678
27060,0.016142715,0.2288424
27061,0.08407456,0.39214972
27062,0.048377994,0.536208
27063,0.056369297,0.58360887
27064,0.1350779,0.50756705
27065,0.056807555,0.4684413
27066,0.046293426,0.4300391
27067,0.6252991,0.8367502
27068,0.8211546,0.92915046
27069,0.7525149,0.9358537
27070,0.017313022,0.028654244
27071,0.062194154,0.07525979
27072,0.07544782,0.62216115
27073,0.027300734,0.87046945
27074,0.037181374,0.244524
27075,0.75028634,0.8554453
27076,0.61818075,0.7572135
27077,0.035380524,0.0677227
27078,0.24757753,0.8732208
27079,0.29589677,0.878882
27080,0.046361454,0.17301957
27081,0.042516254,0.74135536
27082,0.1401298,0.31713983
27083,0.060607735,0.29826128
27084,0.79424083,0.6984825
27085,0.027204096,0.041638542
27086,0.057555676,0.12375785
27087,0.15089494,0.27180758
27088,0.16255842,0.66800964
27089,0.09715458,0.16189405
27090,0.28524378,0.667676
27091,0.37426406,0.3546002
27092,0.0963999,0.21060516
27093,0.16505574,0.18295908
27094,0.01771599,0.056538608
27095,0.09742415,0.5424076
27096,0.055644367,0.14208236
27097,0.5435472,0.675273
27098,0.49809825,0.8628541
27099,0.17804621,0.55531055
27100,0.15019551,0.8474853
27101,0.14112008,0.548454
27102,0.10098905,0.8391765
27103,0.032798104,0.060431566
27104,0.18272163,0.40917906
27105,0.06572442,0.41630346
27106,0.7030725,0.9141843
27107,0.4613877,0.7088597
27108,0.18715742,0.21621934
27109,0.050015688,0.12023443
27110,0.07663709,0.34077382
27111,0.062153365,0.32995507
27112,0.2290592,0.5684333
27113,0.04990547,0.093409166
27114,0.10800709,0.22111675
27115,0.36642876,0.8448754
27116,0.12457158,0.9381483
27117,0.03486103,0.06371595
27118,0.16959043,0.58456016
27119,0.07330092,0.18244752
27120,0.22428375,0.9549009
27121,0.016142283,0.8278434
27122,0.039111216,0.20389567
27123,0.054106593,0.13624123
27124,0.036861043,0.08220738
27125,0.023403924,0.028553845
27126,0.20268515,0.100999795
27127,0.07010729,0.076022275
27128,0.12855606,0.5039786
27129,0.5297062,0.52061033
27130,0.15544316,0.2594296
27131,0.060059007,0.09813588
27132,0.46808267,0.9000372
27133,0.14528741,0.5945929
27134,0.79582316,0.9758076
27135,0.21418323,0.66494507
27136,0.07488348,0.57175374
27137,0.06641917,0.13940087
27138,0.17065546,0.5431911
27139,0.074077174,0.113839984
27140,0.91775244,0.96643275
27141,0.48815364,0.77661103
27142,0.07865974,0.21241635
27143,0.21623516,0.42676583
27144,0.052204695,0.066735916
27145,0.48178387,0.7349288
27146,0.074105866,0.9103876
27147,0.06585283,0.20143265
27148,0.09180744,0.085294224
27149,0.27029696,0.10261467
27150,0.41430762,0.96742535
27151,0.16156298,0.85941964
27152,0.0178969,0.1448434
27153,0.18185867,0.81747437
27154,0.50615466,0.8653344
27155,0.16246359,0.6334626
27156,0.016323298,0.22546397
27157,0.0121854115,0.54837245
27158,0.062814035,0.36552718
27159,0.022840412,0.10703555
27160,0.301547,0.28170338
27161,0.36648268,0.75394434
27162,0.100606196,0.9225978
27163,0.5912499,0.4868098
27164,0.26173544,0.14050172
27165,0.3983321,0.5972882
27166,0.14263678,0.31790537
27167,0.10232624,0.7033751
27168,0.19850913,0.69140667
27169,0.5131992,0.65511465
27170,0.35335284,0.91672385
27171,0.047177535,0.23079474
27172,0.04487343,0.8796156
27173,0.34729284,0.5415967
27174,0.08351806,0.09746155
27175,0.06175203,0.06650356
27176,0.7144497,0.91196007
27177,0.7976425,0.9237854
27178,0.11566314,0.30769032
27179,0.067599334,0.18542837
27180,0.21597947,0.3771635
27181,0.023261126,0.9014916
27182,0.5327476,0.9115679
27183,0.03365923,0.66791207
27184,0.028224451,0.31967527
27185,0.4213691,0.84774125
27186,0.11263453,0.8153995
27187,0.05638444,0.13613653
27188,0.057196856,0.2332001
27189,0.051288404,0.6891541
27190,0.44441846,0.8567786
27191,0.076629125,0.9304063
27192,0.45288354,0.8062129
27193,0.0140853105,0.07964956
27194,0.0894875,0.34515414
27195,0.024277288,0.100110024
27196,0.36393967,0.2141121
27197,0.06147103,0.64530426
27198,0.74069536,0.9512669
27199,0.04459467,0.22109357
27200,0.27326903,0.74108505
27201,0.71052164,0.91712874
27202,0.040708825,0.07783095
27203,0.04279059,0.07788706
27204,0.016871136,0.030673087
27205,0.09400492,0.24161029
27206,0.09723674,0.29816666
27207,0.12774985,0.2073232
27208,0.8014562,0.6230269
27209,0.115883484,0.24201941
27210,0.32446557,0.2930112
27211,0.09226858,0.2262941
27212,0.54793185,0.94433427
27213,0.3785342,0.49050793
27214,0.028708028,0.055247813
27215,0.17202395,0.83069307
27216,0.07101043,0.8464917
27217,0.08755369,0.19805926
27218,0.5001519,0.9359932
27219,0.5219799,0.67541796
27220,0.14473863,0.4269811
27221,0.16444474,0.78502494
27222,0.14307052,0.62068814
27223,0.07868539,0.7615327
27224,0.17210051,0.7286443
27225,0.19891971,0.2549327
27226,0.02617427,0.18308397
27227,0.12239449,0.2601537
27228,0.42804393,0.8574205
27229,0.43222955,0.8570086
27230,0.11178525,0.94901955
27231,0.42709383,0.8870454
27232,0.07015793,0.5087229
27233,0.25485036,0.19995974
27234,0.051370587,0.07394559
27235,0.8686193,0.94652146
27236,0.06576325,0.9325814
27237,0.32510695,0.71264637
27238,0.38237303,0.8301588
27239,0.39950326,0.20777285
27240,0.12003773,0.43878642
27241,0.059246972,0.15686865
27242,0.07497825,0.4478213
27243,0.038809564,0.103188425
27244,0.01700027,0.053749528
27245,0.074340954,0.39610496
27246,0.8035213,0.92966497
27247,0.1686178,0.9365761
27248,0.103695855,0.7795959
27249,0.156843,0.5680345
27250,0.074762344,0.17170748
27251,0.12046306,0.43067232
27252,0.20986274,0.45025244
27253,0.05624304,0.908966
27254,0.89083874,0.9673692
27255,0.10227867,0.27752498
27256,0.64609426,0.9502739
27257,0.41390723,0.4917941
27258,0.5628893,0.8187737
27259,0.72936314,0.87895745
27260,0.108261764,0.3351077
27261,0.08517244,0.6427714
27262,0.19270062,0.39052588
27263,0.08868522,0.061553113
27264,0.08566318,0.08231784
27265,0.040304605,0.31413582
27266,0.22983392,0.28979704
27267,0.2386647,0.61928576
27268,0.03536561,0.08716519
27269,0.7031399,0.4740341
27270,0.04660593,0.08619588
27271,0.063559756,0.22702247
27272,0.028118838,0.27210355
27273,0.029556304,0.14276302
27274,0.09413386,0.46088
27275,0.187018,0.3739318
27276,0.019939274,0.092398316
27277,0.034619275,0.9006897
27278,0.13258845,0.3028331
27279,0.101986885,0.23412798
27280,0.2882043,0.46732426
27281,0.06982492,0.29482245
27282,0.095894545,0.90002024
27283,0.015307591,0.06035032
27284,0.22882861,0.47400174
27285,0.098500036,0.40172264
27286,0.19203131,0.3408141
27287,0.37535596,0.6859594
27288,0.5614483,0.8069395
27289,0.34906903,0.39120254
27290,0.042464793,0.073554635
27291,0.7283265,0.852314
27292,0.04484827,0.5986547
27293,0.10837222,0.9477052
27294,0.016792636,0.05484958
27295,0.21568047,0.8994745
27296,0.06536914,0.8036961
27297,0.06335812,0.7009294
27298,0.105990574,0.30072063
27299,0.2112415,0.6663628
27300,0.13250647,0.8891438
27301,0.0058979867,0.034569066
27302,0.087651424,0.75293005
27303,0.043595858,0.15127334
27304,0.1000197,0.82732093
27305,0.046220053,0.031354576
27306,0.1509527,0.5378472
27307,0.84100324,0.85501474
27308,0.101679236,0.15228206
27309,0.62387365,0.9508927
27310,0.06572364,0.15528122
27311,0.11136449,0.13064721
27312,0.16513579,0.3927259
27313,0.044237264,0.100291856
27314,0.032425813,0.05618222
27315,0.09795413,0.26274657
27316,0.40180236,0.8023618
27317,0.103007965,0.1292264
27318,0.23346514,0.30327296
27319,0.51122165,0.94440067
27320,0.62043697,0.85285944
27321,0.030553462,0.7189967
27322,0.6091336,0.7474141
27323,0.06408412,0.49202898
27324,0.32929453,0.57212937
27325,0.7921644,0.930694
27326,0.09743991,0.68379754
27327,0.1786089,0.24625726
27328,0.37110943,0.41987476
27329,0.093083724,0.25950995
27330,0.017575419,0.43995672
27331,0.056720506,0.15092686
27332,0.23586422,0.873938
27333,0.80638516,0.8539343
27334,0.037510805,0.050321322
27335,0.22393766,0.110226765
27336,0.059383996,0.11637774
27337,0.24186718,0.78440756
27338,0.1547758,0.5155691
27339,0.5385377,0.33967024
27340,0.014701375,0.114881165
27341,0.1235855,0.5807865
27342,0.050088987,0.5979013
27343,0.032328792,0.06800759
27344,0.341808,0.54145473
27345,0.09200726,0.29058608
27346,0.7237758,0.93073124
27347,0.7819543,0.9137983
27348,0.08587136,0.23205294
27349,0.054488372,0.17871132
27350,0.08794004,0.93610907
27351,0.8678044,0.87194693
27352,0.12836851,0.39725378
27353,0.035659492,0.13609152
27354,0.14552659,0.79533315
27355,0.19263314,0.1302782
27356,0.24081524,0.65583014
27357,0.04984073,0.34624147
27358,0.23079936,0.7580642
27359,0.34557292,0.79328024
27360,0.108903676,0.66481304
27361,0.0468236,0.92247343
27362,0.22907577,0.4512026
27363,0.118755184,0.1560843
27364,0.074259356,0.4777127
27365,0.22670504,0.64052624
27366,0.53280944,0.6705488
27367,0.24745737,0.44773924
27368,0.10006858,0.6365696
27369,0.04997153,0.058318533
27370,0.037228428,0.8141151
27371,0.32607624,0.49513865
27372,0.049122993,0.12735415
27373,0.82169694,0.7467687
27374,0.014529931,0.18903045
27375,0.19396727,0.8978104
27376,0.6428146,0.47294632
27377,0.12708084,0.74080354
27378,0.041925542,0.14979123
27379,0.07123048,0.18563963
27380,0.12624834,0.92006135
27381,0.020836499,0.536872
27382,0.2056746,0.24544008
27383,0.18355335,0.6229022
27384,0.051052004,0.47541687
27385,0.068295896,0.9277861
27386,0.1957901,0.859132
27387,0.45662406,0.7979441
27388,0.0699068,0.19469783
27389,0.1336444,0.110703476
27390,0.00769718,0.043204274
27391,0.1308081,0.80777174
27392,0.86491305,0.95158285
27393,0.012070843,0.05107706
27394,0.012033253,0.38838968
27395,0.6518096,0.53679943
27396,0.047293983,0.08561885
27397,0.85270435,0.9491189
27398,0.46923226,0.85643363
27399,0.14598905,0.4318498
27400,0.14488177,0.80456764
27401,0.4281217,0.35000134
27402,0.15998101,0.7391197
27403,0.055891693,0.16766384
27404,0.31070235,0.22333659
27405,0.9192019,0.9260518
27406,0.061239183,0.18660481
27407,0.08615675,0.06912117
27408,0.063024536,0.51230377
27409,0.7489151,0.9637933
27410,0.027471555,0.10683143
27411,0.115783565,0.16428354
27412,0.20210779,0.8275035
27413,0.036350943,0.32041076
27414,0.56633484,0.70302415
27415,0.0969262,0.3058515
27416,0.12011609,0.19130754
27417,0.15799965,0.48793876
27418,0.2859505,0.16899453
27419,0.7067356,0.9423166
27420,0.118193194,0.17892636
27421,0.11629054,0.25925025
27422,0.3353297,0.76226985
27423,0.018509421,0.20571661
27424,0.16736545,0.50531
27425,0.26085207,0.56007147
27426,0.08375661,0.26147255
27427,0.107897595,0.3029609
27428,0.03261507,0.093010105
27429,0.4388875,0.24157913
27430,0.098021515,0.62643814
27431,0.23797502,0.58543384
27432,0.18920754,0.5101593
27433,0.109829955,0.7110091
27434,0.10524749,0.23860955
27435,0.16831174,0.5024382
27436,0.01931163,0.0861425
27437,0.097648196,0.15502392
27438,0.060180098,0.21293573
27439,0.27965644,0.46783558
27440,0.13138407,0.19675009
27441,0.7999963,0.928992
27442,0.2263598,0.9303912
27443,0.025531957,0.08863754
27444,0.05899409,0.038412068
27445,0.039944876,0.0559578
27446,0.09009993,0.10156238
27447,0.026848467,0.24014375
27448,0.21600145,0.5245082
27449,0.11310521,0.92610925
27450,0.11151925,0.8908536
27451,0.015566276,0.11975971
27452,0.048048273,0.11009986
27453,0.13454653,0.9107174
27454,0.09943643,0.35878283
27455,0.15019244,0.2220732
27456,0.26941085,0.47973803
27457,0.037640087,0.12436824
27458,0.08817751,0.38268733
27459,0.05751849,0.12078963
27460,0.7312041,0.85548055
27461,0.06800061,0.10938108
27462,0.041024044,0.41618833
27463,0.1007516,0.3355646
27464,0.6667185,0.6824347
27465,0.8385178,0.9713737
27466,0.012518774,0.061191596
27467,0.036240004,0.23885493
27468,0.078844205,0.39503115
27469,0.049090173,0.53314006
27470,0.9103386,0.8936853
27471,0.05449726,0.77409977
27472,0.16680758,0.5250962
27473,0.1157493,0.27723393
27474,0.19994257,0.4709394
27475,0.02448962,0.054692905
27476,0.14828525,0.38296878
27477,0.13379566,0.23487309
27478,0.028046332,0.79021513
27479,0.10843841,0.24275891
27480,0.39601618,0.8858114
27481,0.7367198,0.82659197
27482,0.3058278,0.22347619
27483,0.48013768,0.809948
27484,0.61208016,0.9140763
27485,0.033182032,0.8282807
27486,0.114663236,0.21919197
27487,0.14915143,0.8620682
27488,0.8714659,0.94439536
27489,0.8682613,0.78198516
27490,0.020148704,0.23331912
27491,0.3872771,0.7113907
27492,0.025843188,0.5539014
27493,0.093384236,0.88733673
27494,0.30671337,0.7188425
27495,0.20844382,0.21387625
27496,0.03850586,0.10464769
27497,0.12874296,0.070334695
27498,0.0578474,0.634025
27499,0.22012119,0.8773063
27500,0.124477334,0.9392827
27501,0.03994579,0.31038335
27502,0.049629737,0.63332665
27503,0.042561766,0.6807125
27504,0.016691769,0.046103466
27505,0.039290626,0.13469483
27506,0.5085715,0.8855256
27507,0.11395009,0.209805
27508,0.13311164,0.3161583
27509,0.14560075,0.46756366
27510,0.41666433,0.19053794
27511,0.26215973,0.63074785
27512,0.08772307,0.1751558
27513,0.06438175,0.72492766
27514,0.56425524,0.6044164
27515,0.40589872,0.48512295
27516,0.3595868,0.75870115
27517,0.024496969,0.022580143
27518,0.79260296,0.9319054
27519,0.04238657,0.09667793
27520,0.0193054,0.07833531
27521,0.04876622,0.36541325
27522,0.072136134,0.122269325
27523,0.01849354,0.13957892
27524,0.07810454,0.45044547
27525,0.07640844,0.21317478
27526,0.6199835,0.67978626
27527,0.045362007,0.9373969
27528,0.346737,0.8813339
27529,0.15027037,0.76160896
27530,0.04000811,0.054043736
27531,0.06985177,0.059786115
27532,0.16135171,0.9028701
27533,0.23768352,0.36392856
27534,0.06269495,0.082791224
27535,0.09141279,0.841536
27536,0.12897627,0.32843828
27537,0.74287677,0.86289597
27538,0.2556599,0.39799374
27539,0.18087964,0.82601386
27540,0.58506894,0.19647537
27541,0.68055093,0.9268366
27542,0.043663356,0.17949195
27543,0.5510072,0.7222024
27544,0.11973802,0.39024493
27545,0.116579555,0.12056353
27546,0.7134295,0.6928949
27547,0.082250744,0.109938554
27548,0.03744129,0.9381569
27549,0.05650499,0.867679
27550,0.15841913,0.2974293
27551,0.34177843,0.6887331
27552,0.06914871,0.86288327
27553,0.04923266,0.25878018
27554,0.17558683,0.24788031
27555,0.024650892,0.10788403
27556,0.0474351,0.63564765
27557,0.14673875,0.8825579
27558,0.0698633,0.2304474
27559,0.1854783,0.71813107
27560,0.23433557,0.84367174
27561,0.49746478,0.8031287
27562,0.21652447,0.7702701
27563,0.14983375,0.5556481
27564,0.12985831,0.38540635
27565,0.115102455,0.2431002
27566,0.18744741,0.22753689
27567,0.16687366,0.77310723
27568,0.46830297,0.9231922
27569,0.57963663,0.6681703
27570,0.5864105,0.7518209
27571,0.05785044,0.076706715
27572,0.008867277,0.033659525
27573,0.023990637,0.1681384
27574,0.47187528,0.5472601
27575,0.018247327,0.22894238
27576,0.022132806,0.10836648
27577,0.11834653,0.608571
27578,0.15346085,0.4640915
27579,0.076133415,0.58063024
27580,0.055184714,0.6678805
27581,0.14830945,0.16167979
27582,0.053884458,0.09476383
27583,0.102696195,0.19202892
27584,0.5883611,0.5598248
27585,0.25102526,0.44636002
27586,0.7179195,0.8609173
27587,0.06662204,0.7822003
27588,0.11633242,0.28017256
27589,0.06475353,0.4425785
27590,0.20064715,0.33106586
27591,0.34622866,0.7163965
27592,0.026041882,0.028320994
27593,0.033102434,0.08610097
27594,0.2862477,0.67106515
27595,0.020288505,0.14141881
27596,0.08703696,0.18495642
27597,0.06755804,0.14790091
27598,0.056741506,0.12622504
27599,0.6066055,0.8704785
27600,0.045654204,0.5780999
27601,0.05651135,0.8333133
27602,0.6667648,0.87145585
27603,0.02503709,0.07344738
27604,0.03806742,0.319638
27605,0.40652233,0.47941506
27606,0.09781666,0.19265975
27607,0.56405264,0.5796604
27608,0.12187773,0.565917
27609,0.4372107,0.8653884
27610,0.30477747,0.7338995
27611,0.18650633,0.066779464
27612,0.0286307,0.5661221
27613,0.7416835,0.9400537
27614,0.04413559,0.2739451
27615,0.112208635,0.9459768
27616,0.011966797,0.03602207
27617,0.2234212,0.41121522
27618,0.1739947,0.47635463
27619,0.33751917,0.40078637
27620,0.38426074,0.6131497
27621,0.12827554,0.45202404
27622,0.682068,0.93436694
27623,0.17478317,0.85444105
27624,0.09858694,0.83536613
27625,0.0832265,0.3211515
27626,0.014820922,0.08726871
27627,0.74575174,0.89257956
27628,0.086253025,0.865953
27629,0.017182337,0.033452336
27630,0.29461312,0.8533595
27631,0.13592914,0.29365978
27632,0.031022826,0.17978549
27633,0.620221,0.74729294
27634,0.1323835,0.19023956
27635,0.052156825,0.29809806
27636,0.29031762,0.905388
27637,0.06738552,0.12113237
27638,0.07800915,0.3186056
27639,0.04294967,0.19346906
